name,mean,std
BHARATGEAR,0.6025445227318945,3.9617370513139365
RUSHIL,0.21098753959587563,3.9761532586239507
METROPOLIS,0.36756364714949785,3.9885087584158834
APLAPOLLO,1.2621292616281339,3.9905203044234985
KOTHARIPET,1.6740378055580591,3.9909357828457823
GTNTEX,1.9186034494086268,3.9954632910796875
PIONEEREMB,4.1078852182821946,4.013273005522758
CTE,3.3129126014321812,4.0551521811544955
SRF,1.5903282555064095,4.055937249837764
GFLLIMITED,2.3581252235934924,4.0561427265336265
SMARTLINK,0.6228618629954442,4.056637634170319
VIPCLOTHNG,2.9137198357376692,4.064918667864338
EVEREADY,2.5318424158421187,4.06699962857857
TARAPUR,1.0171818945452054,4.0689432287477825
PHILIPCARB,2.390448967245794,4.069552552552223
BALAMINES,1.8328185460147246,4.088032339519154
DCW,0.7820048756585884,4.114512449131721
MMP,2.9573878637674684,4.118617530931485
SONACOMS,0.023421062955079525,4.134584572772908
ROSSELLIND,0.1784000601935248,4.1739470880061065
AARTISURF,0.9150222744247831,4.17881966223703
SHREYAS,1.18081488588367,4.186644515424951
SUNPHARMA,2.0687238065327294,4.20624421081605
ENIL,1.0869752884533148,4.213804674750599
AARON,1.1744094774046905,4.228121692274671
DOLLAR,1.9886822859720732,4.252155457306303
ACE,2.020938673207428,4.253895275650173
MPSLTD,2.4841704169207173,4.267150704184754
VIKASLIFE,2.317323432754268,4.269032534083656
ARVINDFASN,0.7473229298087377,4.27854847233994
NATIONALUM,1.675802977487641,4.297782095407589
VETO,1.1007493445813277,4.306578701707491
WELSPUNIND,0.8000646650989833,4.332877242248124
SHIVAMILLS,2.274895925194356,4.333206295578143
PERSISTENT,1.8506632025452272,4.372636726497952
TEAMLEASE,1.6872266822395836,4.376480062740997
GMDCLTD,0.8131419702204634,4.417385977693595
BLS,2.483896355113842,4.417652349788067
KREBSBIO,2.3591857675808217,4.418759892413903
INOXWIND,4.518538812000703,4.455482266911719
RPGLIFE,1.7370674494909952,4.475427247811291
ACRYSIL,0.5052835279910319,4.475567347658201
CAREERP,2.418300633823362,4.514477273312638
NSIL,1.8376949911614848,4.5578585712198985
PITTIENG,3.670609191451195,4.575363770481242
HINDALCO,2.147397182774679,4.583242013179042
IIFLWAM,0.3358798613158919,4.588360059538042
MCLEODRUSS,0.844770297808628,4.59622751972325
JSWHL,1.4187605585233,4.604776236796753
SEAMECLTD,4.432355712801162,4.60682458116196
VIKASECO,1.6901154401154415,4.612293296326574
PENIND,1.5865621988281626,4.627319699212218
ASAHISONG,2.8410189871130176,4.627446223085014
PRECAM,0.8330074834504005,4.637500827870676
HOVS,1.6377531313039346,4.663776329349818
MIRZAINT,1.6643064085035193,4.671898230806936
TCIFINANCE,0.09035223284716189,4.674819036250136
AARVEEDEN,1.041775181142298,4.678285331216238
SHOPERSTOP,0.9612806344096092,4.682118017950885
HINDMOTORS,1.2112819665016352,4.739601220355957
BSE,0.13773428740825958,4.767873025042986
HIL,5.361678263146623,4.802212410010483
KUANTUM,3.5062940197164694,4.804047975738074
MAXVIL,2.681431864222283,4.816436966903557
MAHLOG,4.3499104615909445,4.850689421457584
BALAJITELE,1.000750228869251,4.85285953943662
HLVLTD,0.344087445852197,4.864519736489625
APARINDS,2.390906542665452,4.897367294100638
VARDMNPOLY,2.486955791424788,4.905471920229778
RSYSTEMS,1.5171130864628983,4.924022726989179
NDL,0.6692680457771926,4.924138430352916
HITECHCORP,0.7546035917431138,4.9251767727497535
IMPAL,1.1854095212948526,4.944188920652775
MANINDS,1.2440412092408335,4.945578973828897
CONTROLPR,0.6641274668915063,4.964974086086336
STCINDIA,1.0257126300533859,4.972574308891619
JTEKTINDIA,1.1177944521114,4.973515490469112
NIPPOBATRY,1.9354881741520538,4.99105522643998
JSWENERGY,4.017419770873033,5.017871464239261
JPINFRATEC,0.1050881485664094,5.023390798372898
JUBLINDS,0.6191647409654031,5.030161568350558
HINDCON,0.14104811870552228,5.078802187271148
XPROINDIA,1.5787463089401375,5.0947301253387645
SANGHIIND,0.6598317978988203,5.115981952318205
STERTOOLS,3.2261134114746115,5.1441498888935575
INTENTECH,1.6617885762130866,5.147211376683254
MANGALAM,1.666601478980384,5.172853757834497
MALUPAPER,0.9315640319348781,5.219478854032364
SHANTIGEAR,4.149934627816084,5.23096038931615
APCL,0.32760508778076475,5.231898748835529
GHCL,3.7580212816803455,5.242373770194466
ALKYLAMINE,2.3071917111862517,5.243980576700835
MAHASTEEL,1.6074424616171386,5.245029914269113
HITECH,3.0887102948715923,5.267291254168455
GEEKAYWIRE,1.2885862002292596,5.313842587794982
WORTH,0.33683278652891613,5.334075054659641
SHANKARA,3.5348351828597306,5.3365918590457655
JKPAPER,2.963926130035571,5.368514184247258
MMTC,0.21629076070152028,5.4352378238458785
RUBYMILLS,0.6447478764386901,5.483781596279876
SOUTHWEST,2.5181140826184376,5.50936964837628
SPENCERS,2.717274731314581,5.513987335815661
KRISHANA,3.5254921905443424,5.537822062817
TRIVENI,0.1413614020838739,5.58669232234998
RAMANEWS,2.826212170293286,5.5888587212892
SCHAEFFLER,2.936272793849747,5.589847114580713
ANUP,0.55090990762901,5.704832975813182
ONELIFECAP,6.603633336306602,5.718915965551647
SCHNEIDER,2.0148729871387765,5.726269482045031
GOLDENTOBC,13.296448770304979,5.74438539705146
IMFA,5.593730778695463,5.752477309543011
PGIL,2.553743040238394,5.812358156105508
DONEAR,2.5310860054535516,5.85892431050973
NAHARCAP,4.278910421671668,5.899993708812593
NECCLTD,4.83994043443586,5.913181532058192
VMART,2.4199302604521695,5.929074787536085
AURIONPRO,1.2715476920943736,5.942357939233015
VIVIDHA,1.1111111111111123,6.072333806472961
TATACOFFEE,1.2554234416864272,6.091590218593729
SALONA,2.874669589936201,6.25702977759285
AAKASH,2.3646321636209326,6.343689541092114
SPARC,1.7074428188461517,6.491805200048827
JAYAGROGN,3.5118230863805913,6.555321018576021
DPWIRES,2.063410989044422,6.58541552684883
GNA,3.7438014896868608,6.67261346557211
WENDT,0.8232716128330185,6.698362316846401
THEINVEST,3.1090701339548965,6.708181013206816
GLOBALVECT,1.549400442161198,6.849557393855605
TPLPLASTEH,4.038938680945528,6.856754580849256
PPAP,3.076552810867789,7.012896840500371
AHLEAST,1.4831742221860904,7.089553007206087
WHEELS,0.9140152098661859,7.383896163849763
CENTURYTEX,2.3390958003475837,7.427329330118171
NRAIL,5.518040488665302,7.559100018089394
JAYSREETEA,2.2667519292466105,7.593602533035963
ZOMATO,1.4078756926010105,7.934863912239964
CINELINE,4.738921839148048,7.97585250276161
PRIVISCL,3.284772851117019,8.006654158856765
CCL,1.7249143348814073,8.047234778389582
SIGIND,2.5075712575320823,8.082506111779628
SHREYANIND,4.14459224656309,8.193457497307627
APOLLOPIPE,3.7712937642201805,8.342083502166183
SHIVATEX,3.905496659613281,8.658472659330142
GALLISPAT,2.136432886559757,8.693147907454563
VIDHIING,2.3219699000117227,8.72045315722858
CAPLIPOINT,3.1177692192269553,8.749420111739877
ORBTEXP,2.9054379825930146,8.966509993184987
BANARBEADS,2.119225290381393,9.560075726183412
ORIENTBELL,0.9275272081526615,9.635649258519015
UNITEDTEA,3.875148724518882,9.638733793517078
PREMIERPOL,5.894351227908339,11.248078427361511
SWANENERGY,1.4450487995256425,11.451091146594766
JOCIL,6.300133374683107,12.005416347745614
TAINWALCHM,5.835293912852429,12.107727020814409
DTIL,6.159126035426486,48.75601414655332
